Press_mm_hg,RH_1,RH_2,RH_3,RH_7,RH_8,RH_9,T3,T4,T6,T7,T8,T9,Visibility,Windspeed,lights,month_2,month_3,month_4,month_5,Appliances
752.5,39.12666667,38.19666667,37.2,36.33857143,40.03857143,41.72333333,26.16666667,24.5,19.374,24.04285714,23.89,23.39,40.0,2.0,0.0,0,0,0,1,3.912023005428146
763.6416667,36.4,30.23,35.2,29.39,37.79,38.05142857,22.6,22.53333333,17.69666667,19.6,21.7,19.80428571,39.08333333,2.916666667,0.0,0,0,0,1,3.912023005428146
733.7333333,42.46333333,42.96666667,39.09,34.27722222,43.05722222,38.62666667,21.39,18.5,4.545,18.7,21.74,18.23,62.33333333,4.833333333,0.0,1,0,0,0,4.605170185988092
765.1333333,35.42333333,34.29,34.46333333,30.6,36.43333333,39.53,19.63333333,20.7,8.33,20.26,21.26,18.39,55.83333333,4.0,2.302585092994046,0,1,0,0,3.688879454113936
741.05,44.29,44.0,44.9,40.82055556,54.79,50.1175,22.29,19.0,9.13,18.79,21.79,19.15,25.0,8.0,0.0,1,0,0,0,3.912023005428146
750.6,39.4,42.29,39.79,37.59,39.09,42.93333333,23.1,21.39,9.66,22.39,22.68,20.79,32.66666667,4.0,0.0,0,0,1,0,3.912023005428146
748.8,39.96,37.46333333,37.96666667,32.145,35.53,34.96333333,22.5,21.0,17.02571429,22.6,23.96333333,20.39,40.0,7.0,0.0,0,0,1,0,6.016157159698354
754.75,39.46666667,42.0,37.59,34.29,41.2,38.53,22.2,20.42666667,7.433333333,20.2,23.85666667,20.0,60.0,4.0,0.0,0,1,0,0,5.0106352940962555
743.4333333,45.96333333,44.29,44.76,40.62666667,48.19,45.12666667,19.89,20.1,6.245,17.85666667,18.5,17.1,32.0,6.333333333,0.0,0,0,0,0,4.0943445622221
758.35,45.36333333,43.4,45.77071429,39.755,48.58777778,45.2,21.97642857,21.39,4.9,18.55,21.30666667,18.0,26.16666667,4.333333333,2.995732273553991,1,0,0,0,4.382026634673881
753.8333333,41.29,45.43333333,39.5,35.07714286,44.09,46.09,23.6,21.5,3.5,20.79,22.7,20.39,1.666666667,1.0,0.0,0,0,1,0,4.0943445622221
764.5,34.59,36.12666667,36.2,33.0,41.06,37.79,22.7,22.5,7.063333333,21.7,22.39,20.2,40.0,4.0,0.0,0,0,1,0,4.0943445622221
751.6333333,41.9,36.76,39.43333333,35.245,40.4,41.79,23.2,23.53333333,17.8,21.89,22.39,21.29,40.0,4.0,0.0,0,0,1,0,4.0943445622221
748.5833333,37.29,37.86333333,35.0,30.16666667,38.26,34.79,21.7,20.6,6.8,20.29,21.76,19.5,40.0,6.0,0.0,0,0,1,0,4.605170185988092
752.45,45.16333333,43.59,43.86333333,41.4,50.97166667,48.16333333,21.7,20.0,9.83,18.5,20.42666667,18.89,40.0,7.5,0.0,1,0,0,0,4.0943445622221
750.55,36.6725,36.52571429,37.76,32.5,37.36333333,40.43333333,22.85666667,20.79,14.46333333,21.89,24.1,20.35666667,40.0,10.66666667,0.0,0,1,0,0,4.382026634673881
744.1,46.79,42.9,43.5,41.7,47.79,46.4,26.29,25.66,24.92666667,25.29,25.29,24.14285714,26.0,3.666666667,0.0,0,0,0,1,4.248495242049359
766.5,43.0,43.12666667,41.06,37.9,45.775,42.2,17.7,15.3,6.263333333,15.69,16.7,15.19,9.666666667,4.0,0.0,0,0,0,0,3.688879454113936
753.6,38.59,39.32666667,37.59,32.32666667,35.72333333,36.83333333,22.39,21.2,7.866666667,21.39,22.53333333,20.6,40.0,4.0,0.0,0,0,1,0,4.787491742782046
750.4,42.5,39.9,40.79,37.9,46.62666667,43.66333333,22.7,21.5,20.1,22.1,23.89,20.26,40.0,3.5,0.0,0,0,1,0,4.382026634673881
757.0,39.84246753,39.37012987,38.12532468,37.34545455,42.41857143,41.34017316,24.92935065,23.7874026,14.96917749,23.2838961,24.07532468,22.1,61.16666667,2.0,0.0,0,0,0,1,3.912023005428146
760.6,40.03,41.09,40.53,38.93333333,46.7,43.16857143,21.0,20.29,-0.833333333,19.06666667,20.56666667,18.29,53.0,1.0,0.0,1,0,0,0,3.912023005428146
739.2619048,41.52571429,38.51125,37.83125,32.5,39.79,38.71285714,20.55,19.02857143,4.79625,18.39,20.17142857,18.31857143,44.0,3.142857143,0.0,0,1,0,0,3.912023005428146
758.1333333,47.19333333,39.09666667,44.16666667,36.4,45.59,41.16333333,21.42666667,20.26049383,2.29,17.6,19.5,17.29,63.16666667,6.666666667,2.302585092994046,0,0,0,0,4.605170185988092
761.3333333,37.2,39.9,36.5,31.7,37.7,36.56,22.39,20.2,5.433333333,19.13333333,24.1,19.46333333,56.83333333,2.166666667,0.0,0,1,0,0,4.867534450455582
754.8333333,48.543,43.22,42.87333333,42.6945,49.5,46.676,26.23766667,24.03117647,24.47058824,23.71857143,23.74,23.06,40.0,7.0,0.0,0,0,0,1,6.253828811575473
760.7666667,39.62666667,38.5,41.93333333,40.29,46.65666667,46.23,21.1,21.39,2.29,18.89,20.7,17.73,36.0,3.0,0.0,0,0,0,0,4.248495242049359
754.8333333,35.2,37.195,34.5675,29.39,39.86,34.195,21.39,20.39,1.066666667,19.56666667,22.73,18.9175,40.0,1.0,2.995732273553991,0,0,1,0,4.248495242049359
742.7,37.7,38.7,39.0,33.0,46.29,42.03,21.0,19.29,3.7,18.39,20.7,18.29,40.0,6.0,0.0,0,1,0,0,3.4011973816621555
755.8,37.5,38.56,38.59,35.29,41.46333333,37.92857143,20.6,22.63333333,-1.2,19.7,22.35666667,18.05714286,20.16666667,2.0,2.995732273553991,1,0,0,0,4.248495242049359
757.9,40.32666667,42.46666667,39.79,35.2,45.494,42.82666667,25.39,24.0,7.726666667,23.1,24.54,22.6,29.0,1.0,0.0,0,0,0,1,4.248495242049359
764.0,34.59,35.9,36.7,34.79,40.99714286,38.09,23.39,22.76,6.09,22.29,24.29,20.5,40.0,2.0,0.0,0,0,0,1,3.912023005428146
759.9333333,32.62666667,34.16857143,34.045,27.2,33.86333333,30.29,23.945,24.1,6.366666667,24.2,25.79,22.6,40.0,4.333333333,0.0,0,0,0,1,4.248495242049359
769.2333333,42.03,41.5,43.66333333,39.97222222,51.7,47.26,18.2,15.83,5.69,15.6,19.15,15.19,23.33333333,4.0,0.0,0,0,0,0,3.688879454113936
757.55,35.29,35.62666667,36.47142857,30.2,37.83714286,35.55142857,20.2,19.6,2.0,17.39,20.7,17.29,38.5,2.0,0.0,1,0,0,0,4.0943445622221
751.25,43.5,42.7,43.86333333,33.7,42.7,39.86333333,26.13333333,22.82333333,9.126666667,21.79,23.6,21.1,40.0,1.166666667,0.0,0,0,1,0,5.560681631015528
744.3333333,48.29,46.812,45.0,43.23,49.09,47.334,26.2,25.39,17.63333333,25.0,27.23,24.1,40.0,1.666666667,0.0,0,0,0,1,4.382026634673881
759.6,44.45666667,47.49,41.09,37.9,46.4,47.26,25.29,23.5,11.0,23.2,24.29,23.0,40.0,3.833333333,0.0,0,0,0,1,4.248495242049359
748.25,44.5,46.43333333,41.79,40.09,53.06,47.93333333,23.0,21.0,11.63,21.06666667,23.7,20.39,26.0,2.0,0.0,0,0,1,0,4.0943445622221
756.3333333,41.4,40.7,38.52571429,40.4,43.23,41.7,24.5,23.5,12.854,23.2,24.2,22.6,26.16666667,2.166666667,2.302585092994046,0,0,0,1,3.4011973816621555
763.4333333,35.09666667,35.86,35.29,27.53333333,33.79,37.79,20.89,20.79,9.66,21.89,22.7,19.76,22.5,6.833333333,2.302585092994046,0,1,0,0,5.0106352940962555
755.7,41.76666667,35.238,36.82666667,34.09,39.516,39.5,24.5,23.6,20.46666667,23.58,24.254,22.6,40.0,3.0,0.0,0,0,0,1,5.075173815233827
758.75,38.7,39.03,39.09,32.06,42.76666667,39.29,19.2,18.6,-6.0,17.5,20.29,16.39,60.33333333,1.0,0.0,0,0,0,0,3.688879454113936
754.6333333,37.32666667,39.93333333,34.4,30.2,37.4,36.03,22.76,19.5,8.66,18.96333333,20.7,18.63333333,40.0,6.666666667,0.0,0,0,1,0,3.688879454113936
747.4333333,36.9,39.5,38.53,31.96333333,44.1,41.59,19.6,18.39,1.2,17.66666667,20.5,17.7,23.66666667,1.666666667,0.0,0,1,0,0,3.912023005428146
751.8833333,48.5,50.59,45.145,42.59,49.56,49.5,26.2,23.79,11.5,23.56,25.89,23.2,61.66666667,4.0,0.0,0,0,0,1,4.0943445622221
758.45,47.06,45.46,41.62666667,42.4,48.57714286,45.0,24.53333333,23.79,19.12333333,22.79,22.7,22.53333333,34.5,4.5,0.0,0,0,0,1,4.0943445622221
758.05,40.7,39.9,38.7,33.59,42.6,36.82666667,25.2,24.2,11.36666667,23.29,25.0,22.42666667,28.83333333,5.166666667,0.0,0,0,0,1,4.382026634673881
755.5,36.59,37.79571429,31.7225,32.06666667,38.794,40.916,23.9725,24.79,10.33,24.39,25.29,23.89,40.0,6.0,0.0,0,0,0,1,5.857933154483459
759.7,37.12666667,39.29,37.79,36.55142857,43.4,40.4,23.5,22.7,9.063333333,21.93714286,22.39,20.39,34.5,4.5,0.0,0,0,1,0,4.248495242049359
765.3333333,34.8,31.56666667,34.26,27.15333333,35.9475,37.4,22.46333333,21.23,14.36,19.39,22.9175,19.6,40.0,4.666666667,0.0,0,0,0,1,5.521460917862246
749.3333333,51.85290909,50.72951952,45.72545455,45.43477477,53.16727273,49.94545455,27.17709091,23.84414414,20.04828829,23.68738739,24.66018182,23.23472727,25.66666667,1.666666667,0.0,0,0,0,1,4.0943445622221
748.6,47.26,49.7,43.32142857,42.83714286,51.9,47.16857143,26.7,24.89,15.0,24.52857143,26.06666667,24.1,29.0,2.0,0.0,0,0,0,1,3.912023005428146
753.6666667,47.9,50.73,43.0,41.12142857,49.53,50.134,25.73,23.5,11.345,23.39,25.0,23.29,54.33333333,2.833333333,0.0,0,0,0,1,4.0943445622221
754.4333333,44.96666667,44.82666667,45.12666667,43.055,54.535,49.46666667,19.89,16.42666667,8.3,16.85111111,18.39,16.39,24.33333333,11.66666667,0.0,0,0,0,0,3.688879454113936
754.8333333,36.06,37.16333333,37.334,28.66666667,37.86,38.29666667,19.79,17.7,0.533333333,18.0,20.53333333,17.7,50.33333333,4.0,2.995732273553991,1,0,0,0,3.912023005428146
766.4,36.0,40.5,35.43333333,26.82333333,38.76,37.96666667,22.1,21.0,0.733333333,21.1,22.39,19.46333333,21.33333333,2.333333333,2.302585092994046,0,1,0,0,2.995732273553991
751.7333333,38.4,37.9,38.26,38.2,40.29,44.86857143,26.39,24.67857143,15.0,24.29,24.29,23.29,40.0,2.166666667,0.0,0,0,0,1,4.0943445622221
752.65,44.29,44.0,45.09,45.24090909,53.42,50.2,19.92666667,18.5,5.5,18.0,18.7,17.2,22.83333333,7.166666667,0.0,0,0,0,0,2.995732273553991
747.5666667,37.2,39.82666667,38.82666667,31.79,45.03,38.73,20.03333333,19.63333333,0.366666667,17.79,21.06666667,17.6,61.83333333,1.166666667,0.0,0,1,0,0,3.912023005428146
761.4333333,36.59,37.62666667,36.86333333,30.29,37.16333333,36.46666667,22.96333333,19.7,8.226666667,19.0,23.2,19.32333333,40.0,4.0,0.0,0,1,0,0,5.438079308923196
763.9666667,43.29,42.545,44.96666667,40.86277778,46.845,47.09,20.7,19.6,9.5,17.89,18.89,17.0,29.0,4.333333333,0.0,0,0,0,0,3.688879454113936
748.8666667,48.59,43.554,44.01,44.62142857,49.76,49.73714286,25.63857143,25.31,19.934,24.39,25.39,23.65714286,40.0,1.833333333,0.0,0,0,0,1,3.912023005428146
752.8,39.56,32.53,37.5,36.856,41.076,41.0,26.2,24.79,25.35,24.0,23.79,23.5,40.0,2.5,2.995732273553991,0,0,0,1,4.0943445622221
763.0,37.59,39.96666667,37.79,34.23,41.36,40.2,21.1,20.6,1.826666667,19.63333333,21.7,18.1,60.83333333,1.0,0.0,0,1,0,0,3.912023005428146
761.9666667,43.2,43.29,44.29,39.13277778,45.245,49.0,20.39,18.5,11.83,19.6,20.31777778,17.1,40.0,5.0,0.0,0,0,0,0,3.912023005428146
746.5333333,43.0,42.5,44.43333333,41.27363636,50.05909091,45.43,19.79,19.2,5.2725,17.84454545,18.6,16.92666667,38.16666667,6.166666667,0.0,0,0,0,0,3.912023005428146
767.0,38.36333333,39.06,38.5,29.4175,36.79,38.36,20.96333333,20.96333333,-0.266666667,19.29,21.92666667,18.0,40.0,1.0,3.4011973816621555,1,0,0,0,4.499809670330265
762.1,35.4975,33.7,34.56714286,28.39,35.23,33.652,24.0,23.7,14.06333333,23.6,25.26,23.0,40.0,5.0,0.0,0,0,0,1,4.605170185988092
762.1,35.59,37.5,34.86333333,28.92666667,34.7,37.79,21.35666667,20.89,9.263333333,19.79,22.2,19.7,40.0,4.0,0.0,0,1,0,0,3.912023005428146
731.5,40.62666667,41.4,40.9,34.99444444,40.59333333,38.5,21.5,19.5,4.0,18.89,22.13888889,17.89,54.0,4.0,0.0,1,0,0,0,4.248495242049359
766.0,35.4,42.16333333,36.0,27.79,39.03,39.09,21.7,19.7,-1.633333333,20.39,21.7,19.39,60.5,1.5,0.0,0,1,0,0,3.912023005428146
764.7,40.55666667,37.26,39.82666667,28.74,37.90333333,37.36333333,18.7,17.7,-2.0,17.02777778,19.53888889,15.92666667,63.0,2.0,2.302585092994046,0,0,0,0,4.787491742782046
750.5166667,36.9,40.59,35.06,30.2,39.7,39.02666667,21.6,19.76333333,3.626666667,19.6,21.73,19.29,61.66666667,3.0,2.302585092994046,0,0,1,0,4.0943445622221
753.35,40.56666667,36.76666667,38.56,37.06666667,38.53857143,40.53,22.5,21.5,11.56666667,21.6,21.39,20.89,40.0,2.833333333,0.0,0,0,1,0,5.991464547107982
761.5,39.12666667,42.46666667,36.29,31.18571429,38.2,36.32666667,22.5,21.92142857,6.693333333,20.6,21.79,21.82333333,43.66666667,2.833333333,0.0,0,0,1,0,4.0943445622221
751.0666667,49.75563636,47.57906907,44.06181818,44.06112613,51.44909091,48.58181818,26.87436364,23.97927928,22.11855856,23.86306306,24.44472727,23.18290909,40.0,2.333333333,0.0,0,0,0,1,4.0943445622221
743.6333333,38.76666667,40.43,36.29,29.0,36.9,35.9,20.89,18.29,2.633333333,18.7,21.7,18.2,40.0,2.833333333,2.302585092994046,0,1,0,0,4.499809670330265
744.45,37.79,40.0,37.0,31.5,37.8,37.13333333,20.1,17.89,3.59,18.29,21.2,18.0,32.5,4.0,0.0,0,1,0,0,3.912023005428146
746.4666667,43.7,41.4,42.29,39.41333333,44.28,41.62666667,21.1,19.2,4.69,20.07777778,23.29,18.89,21.66666667,2.333333333,0.0,1,0,0,0,4.787491742782046
738.8666667,38.312,38.018,38.156,33.072,39.59,38.7,20.7,19.0,7.0,18.39,20.0,18.29,40.0,2.666666667,0.0,0,1,0,0,4.605170185988092
765.6166667,39.32666667,36.76,37.2,32.4,40.2,39.36333333,22.1,22.0,15.33,20.5,21.39,20.29,40.0,1.0,0.0,0,0,1,0,4.0943445622221
752.35,42.79,39.96666667,39.09,39.545,45.812,42.7,26.56,25.5,19.06,24.2,25.5,23.6,34.5,2.0,2.995732273553991,0,0,0,1,4.787491742782046
751.05,41.7,43.93333333,40.0,36.79,48.99714286,44.03,23.5,22.5,10.16,21.2,23.5,20.7,42.5,2.0,0.0,0,0,1,0,4.248495242049359
758.95,37.4,39.9,37.29,37.2,44.03,39.8975,22.29,21.29,6.0,19.79,22.1,19.2225,56.66666667,2.0,0.0,0,1,0,0,3.688879454113936
750.45,36.7,36.29,37.7,32.26,37.06,40.2,22.89,20.79,14.42666667,22.0,24.13333333,20.39,40.0,10.83333333,0.0,0,1,0,0,4.0943445622221
761.9,45.32666667,43.56333333,43.62666667,41.9,47.29,47.9,22.39,20.39,9.823333333,18.39,20.2,18.35666667,40.0,6.0,0.0,1,0,0,0,4.248495242049359
751.3833333,43.66333333,42.59,44.79,46.41833333,51.385,47.43333333,21.6,19.5,9.19,19.13888889,21.205,16.73,24.16666667,6.666666667,0.0,0,0,0,0,4.941642422609304
760.6833333,39.53,42.0,37.536,33.5,40.772,42.38428571,24.83,23.2,7.9,23.29,24.89,22.79,18.66666667,0.833333333,0.0,0,0,0,1,4.0943445622221
749.0,38.69333333,39.9,36.29,31.83285714,43.4,37.5,21.7,21.39,2.79,20.6,23.0,19.5,40.0,2.666666667,0.0,0,0,1,0,3.912023005428146
766.0,35.2,37.2,35.7,29.39,41.4,38.62666667,22.2,20.79,4.5,19.5,23.2,19.6,40.0,1.0,0.0,0,0,0,1,3.912023005428146
759.1333333,40.47,43.63333333,37.73,32.46666667,39.23,38.4,24.2,20.5,3.36,20.89,23.6,19.7,28.0,1.0,0.0,0,1,0,0,4.605170185988092
756.2166667,35.12666667,32.09,35.0,28.96333333,36.09,33.09,21.5,21.16666667,7.356666667,19.1,20.73,19.0,40.0,3.833333333,0.0,0,0,1,0,3.912023005428146
762.1,45.46666667,45.09,44.26666667,43.48333333,50.0,48.79,20.42666667,19.13333333,10.8,17.5,18.12222222,17.1,20.0,7.0,0.0,0,0,0,0,3.688879454113936
755.85,38.7,42.23,38.0,37.2,43.15666667,41.06,22.39,20.89,5.09,19.89,22.79,19.79,57.0,2.0,0.0,0,1,0,0,2.995732273553991
751.4666667,38.16333333,38.0,35.9,32.79,38.29,36.36333333,21.7,18.1,0.866666667,18.5,20.73,17.7,36.33333333,1.0,0.0,0,1,0,0,6.131226489483141
749.8,41.03,37.12666667,39.03,36.03,41.46666667,38.59285714,24.32333333,23.5,20.82333333,22.79,23.79,22.6,29.0,8.0,0.0,0,0,0,1,4.499809670330265
769.1,39.09,40.16333333,39.76,32.1725,41.6,39.76,21.06666667,21.56666667,-1.826666667,19.1,21.5,18.0,25.5,1.0,0.0,1,0,0,0,3.4011973816621555
754.7333333,41.96666667,41.59,44.53,39.7,51.545,48.96666667,20.79,18.29,3.066666667,17.0,20.39,16.7,40.0,4.0,0.0,0,0,0,0,3.912023005428146
756.6666667,40.03,39.46333333,37.62666667,30.07142857,35.9,38.56333333,23.29,22.13333333,5.1,19.48428571,20.5,18.26,32.0,2.0,0.0,1,0,0,0,4.382026634673881
758.1,37.79,41.76666667,36.7,37.7,42.82666667,41.12666667,22.0,20.42666667,0.533333333,19.79,21.7,19.29,27.33333333,1.0,2.302585092994046,0,1,0,0,3.4011973816621555
760.3333333,38.7,42.66333333,37.7,30.89,38.62666667,38.7,22.39,22.1,0.8,21.0,22.79,20.6,40.0,1.0,2.995732273553991,0,0,1,0,4.248495242049359
764.0,37.46666667,39.82666667,36.7,30.6,43.09,39.43333333,22.6,21.83,5.76,20.29,22.23,20.29,40.0,2.666666667,0.0,0,0,1,0,3.912023005428146
762.0333333,45.5,45.09,44.32666667,43.5,50.0,48.7,20.42666667,19.1,10.93333333,17.5,18.1,17.13333333,21.16666667,7.166666667,0.0,0,0,0,0,3.912023005428146
752.7,36.9,40.09,37.16333333,35.62666667,44.66333333,38.59,20.16666667,20.89,4.09,18.29,20.2,17.39,20.33333333,1.0,0.0,0,1,0,0,3.912023005428146
766.6,36.16333333,40.06666667,35.46666667,26.4975,37.36333333,37.9,22.2,21.1,1.65,21.125,22.42666667,19.5,22.0,3.0,2.302585092994046,0,1,0,0,3.912023005428146
763.9,45.26,44.7,44.9,42.46111111,54.68777778,50.59,22.39,20.1,9.13,18.5,20.89,18.5,43.0,4.0,0.0,1,0,0,0,3.912023005428146
750.7,39.975,39.76,38.86333333,34.82666667,39.57714286,39.59,22.92666667,22.1,12.26,22.89,24.23857143,20.79,40.0,4.333333333,0.0,0,0,1,0,4.867534450455582
759.5333333,37.2,35.29,36.46666667,32.29,38.36333333,35.73,23.2,22.89,16.86,22.2,23.0,20.2,40.0,4.0,0.0,0,0,1,0,4.867534450455582
766.5,35.29,37.2,36.86333333,34.94,42.43333333,39.25142857,23.1,22.39,3.933333333,21.5,23.6,20.34714286,40.0,1.0,0.0,0,0,0,1,3.912023005428146
770.0333333,42.43,41.5925,43.76,40.60222222,48.88,44.95666667,17.85666667,15.89,5.69,15.5,19.25,15.0,21.33333333,4.666666667,0.0,0,0,0,0,4.248495242049359
757.2,42.86,34.33714286,39.56,38.59,44.4,44.09,26.2,24.5,20.29333333,23.218,23.39,22.6,49.0,1.0,0.0,0,0,0,1,4.382026634673881
760.7,37.72333333,37.73,37.2,31.29,41.025,35.7,17.79,16.2,0.975,16.1,20.13333333,15.5,49.5,2.0,0.0,0,0,0,0,4.382026634673881
754.125,38.96666667,42.06,38.23,36.9,38.76,41.82666667,22.5,20.85666667,6.833333333,21.29,22.0,20.6,37.0,3.0,0.0,0,0,1,0,4.0943445622221
752.6,38.9,39.23,38.09,32.167,36.59,39.7,22.6,21.32333333,10.60545455,21.945,22.29,20.79,40.0,7.333333333,0.0,0,0,1,0,3.912023005428146
759.7333333,36.9,38.69,36.46666667,35.29,40.8,36.46666667,22.0,22.06666667,7.5,19.6,22.7,19.2,51.0,2.333333333,2.995732273553991,0,1,0,0,4.0943445622221
756.6,38.29,38.36,41.65,31.93,42.24,39.4,20.525,20.92666667,-4.879444444,18.0,20.2,17.0,42.0,1.5,2.995732273553991,0,0,0,0,4.0943445622221
764.5,35.73333333,33.05,37.46666667,29.814,36.96666667,38.12428571,23.29,23.1,14.89,22.2,23.39,20.48428571,40.0,5.0,0.0,0,0,0,1,4.499809670330265
758.8666667,40.4,33.09,37.218,35.79,39.312,41.2,24.2,23.7,18.296,23.29,23.1,22.79,52.0,4.0,0.0,0,0,0,1,4.0943445622221
763.6,35.95,40.02666667,35.62666667,28.79,37.23,37.0,21.29,20.76,3.626666667,19.89,21.7,19.7,10.0,3.0,0.0,0,1,0,0,3.4011973816621555
768.2,43.4,43.7,41.62666667,38.59,46.4,42.93333333,17.6,15.3,5.833333333,15.69,16.5,15.1,24.33333333,3.666666667,2.995732273553991,0,0,0,0,5.393627546352362
765.2,33.42666667,32.32714286,35.995,32.94,39.06909091,39.32666667,20.84,21.2,1.79,21.276,21.77363636,18.39,40.0,2.0,0.0,0,0,0,0,4.605170185988092
758.65,38.59,38.93333333,39.2,31.76,41.79666667,39.09,19.29,18.73,-6.01,17.5,20.29,16.39,61.0,1.0,0.0,0,0,0,0,3.688879454113936
751.1333333,41.59,42.5,38.4,37.09,44.4,42.29,23.1,20.29,14.46,21.1,23.6,20.0,40.0,5.833333333,2.302585092994046,0,1,0,0,4.700480365792417
756.5333333,37.8,37.36333333,38.29,31.2,38.9,40.68,20.85666667,20.23,7.33,20.31,22.06666667,18.46857143,40.0,2.0,0.0,1,0,0,0,4.605170185988092
758.7666667,36.0,37.09,38.0,31.89,43.9,40.09,20.1,18.2,1.1,17.445,19.89,17.6,8.333333333,2.666666667,2.302585092994046,1,0,0,0,4.0943445622221
761.0,37.12666667,33.76,35.9,33.12428571,40.36333333,37.59,23.0,22.5,18.03333333,20.7,23.6,19.79,40.0,3.666666667,0.0,0,0,0,1,5.3471075307174685
756.2,39.63333333,41.99,39.09,34.4,39.62666667,38.53,22.1,21.23,10.26333333,19.79,21.6,19.7,40.0,5.0,0.0,0,1,0,0,3.912023005428146
760.5666667,38.76,38.16333333,36.9,38.634,41.93,39.25142857,23.0,22.6,13.42666667,21.0,24.03333333,19.79,40.0,3.0,2.302585092994046,0,0,0,1,4.0943445622221
748.9,47.29,49.47142857,43.4,42.77714286,52.4,47.054,26.7,24.978,14.67714286,24.57142857,26.06666667,24.06,40.0,2.166666667,0.0,0,0,0,1,3.912023005428146
750.8,39.79,40.29,38.36333333,31.5,38.4,36.79,22.5,21.39,9.39,21.1,25.0,20.39,40.0,3.666666667,0.0,0,1,0,0,4.787491742782046
759.75,44.79,46.53,42.9,38.33714286,49.09,45.32666667,26.0,24.1,11.3,23.43714286,24.79,22.89,34.5,3.5,0.0,0,0,0,1,3.912023005428146
771.6,36.26,36.59,36.03,28.03333333,34.295,40.36333333,21.29,19.9175,3.9,20.35666667,21.79,18.2,40.0,3.0,0.0,1,0,0,0,4.248495242049359
755.0,38.79,38.02,40.2,36.5,42.98222222,46.56,20.6,20.16481481,5.03,17.79,18.39,17.56666667,29.0,8.0,2.302585092994046,0,0,0,0,4.0943445622221
765.9333333,36.06,38.2,36.0,27.35666667,39.19333333,38.59,22.6,20.79,1.863333333,20.0,22.79,19.6,34.66666667,4.0,0.0,0,1,0,0,3.912023005428146
752.4166667,39.045,34.73,37.7225,37.0,42.28,40.9,26.5,25.5,27.06571429,24.29,24.14,23.6,40.0,3.0,2.995732273553991,0,0,0,1,4.499809670330265
750.2833333,40.4975,40.46333333,38.03,34.54,40.29666667,39.59,22.13333333,20.39,14.06666667,21.1,22.39,20.5,25.66666667,5.166666667,0.0,0,0,1,0,4.248495242049359
755.9666667,47.7,48.82666667,42.7,41.0,46.9,46.96666667,25.39,23.39,14.23333333,23.39,24.29,23.1,30.0,4.333333333,0.0,0,0,0,1,4.0943445622221
762.3,45.32666667,43.4,43.81444444,42.0,50.635,47.82666667,22.29,20.39,10.03333333,18.39,20.725,18.39,40.0,6.0,0.0,1,0,0,0,4.605170185988092
748.8,43.79,47.5,41.0,41.79,48.06,46.5,24.7,21.29,9.645,21.79,23.7,20.89,40.0,3.0,0.0,0,0,1,0,4.0943445622221
751.3,43.16,42.42666667,39.62666667,30.56666667,38.59,37.96666667,22.89,21.39,11.86666667,21.5,24.7,20.5,40.0,4.666666667,3.4011973816621555,0,1,0,0,4.700480365792417
767.3666667,38.29,41.2,37.79,31.39,43.4,40.5225,22.5,21.5,3.4,20.434,21.89,20.0,40.0,3.333333333,0.0,0,0,1,0,3.4011973816621555
751.9666667,38.76333333,38.69,38.29,38.44285714,39.9,45.7,26.32333333,24.6,11.57142857,24.29,24.1,23.29,40.0,1.833333333,0.0,0,0,0,1,4.248495242049359
762.05,35.59,31.16333333,35.5,28.36142857,39.26,36.9,22.89,22.6,20.35666667,20.67142857,23.26,19.79,38.16666667,3.166666667,0.0,0,0,0,1,4.499809670330265
755.8,45.5,46.4,39.7,42.53857143,47.79,46.42666667,25.79,24.29,16.26333333,23.92142857,24.0,22.79,53.83333333,1.833333333,0.0,0,0,0,1,5.19295685089021
748.825,39.79,43.0,39.59,40.46666667,49.76,43.09,23.29,19.89,7.59,21.0,23.39,19.89,64.0,2.0,0.0,0,1,0,0,4.0943445622221
743.3833333,42.15666667,38.79,38.7,31.39,35.05142857,41.4,23.79,21.53333333,10.48461538,22.0,23.39,20.5,30.83333333,7.333333333,0.0,0,1,0,0,5.857933154483459
739.9,44.13333333,42.46666667,42.22666667,35.70388889,44.72,42.36,23.6,21.39,8.46,19.39,22.08333333,19.0,30.66666667,10.33333333,2.995732273553991,1,0,0,0,6.413458957167357
750.8,37.6,38.66333333,37.16333333,37.295,44.2,40.23,20.29,20.29,0.833333333,18.71125,19.79,17.7,22.0,4.0,0.0,1,0,0,0,4.499809670330265
760.0,39.56,41.5,37.9,40.29,46.03,42.2,23.2,22.26,8.263333333,21.0,23.03333333,19.89,40.0,7.0,0.0,0,0,0,1,3.912023005428146
760.0,39.4,40.96666667,37.73,41.0,46.4,40.976,23.29,22.56666667,11.56666667,21.0,23.29,19.83,30.0,3.833333333,0.0,0,0,0,1,3.912023005428146
756.8166667,44.96333333,43.73,45.26,43.255,54.6,49.7,22.66666667,20.0,9.69,18.6,20.79,18.79,40.0,5.0,0.0,1,0,0,0,3.912023005428146
754.55,38.29,40.29,32.43333333,35.2,40.7,45.4,24.39,24.89,9.19,24.6,25.5,23.95285714,27.0,5.0,0.0,0,0,0,1,3.912023005428146
762.2333333,45.73,44.73,43.76,41.59,50.36333333,45.29,19.16666667,16.7,8.8,16.79,17.52777778,16.13333333,40.0,9.333333333,2.302585092994046,0,0,0,0,4.700480365792417
